0,0,0,0,2,0,2,36,30,1.3,10000,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.666666667,2,0.666666667,2,0.666666667,2,28,30,1.225,20000,3,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,1,2,32,30,1.3,10000,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.9,9,0.833333333,1,0.9,2,40,30,1.1,40000,7,9,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,26,30,1.3,10000,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.333333333,1,0.333333333,2,0.333333333,2,34,30,1.3,10000,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,2,33,30,1.3,10000,3,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.923076923,12,0.8,1,0.916666667,1,31,30,1.1,40000,7,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,2,1,2,36,15,1.15,10000,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.777777778,7,0.777777778,2,0.777777778,2,34,15,1.05,10000,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,2,1,2,27,30,1.3,10000,3,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8,1,1,1,2,26,30,1.15,30000,3,7,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,2,28,30,1.3,10000,-117,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,2,1,2,32,30,1.225,20000,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,3,1,2,1,2,52,30,1.225,20000,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.888888889,8,0.833333333,1,0.833333333,1,22,60,1.2,40000,3,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,1,2,1,2,25,30,1.15,10000,3,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,0,2,32,30,1.3,10000,7,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.75,3,0.75,2,0.75,2,37,30,1.3,10000,3,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.857142857,6,1,0.666666667,1,0,30,30,1.0875,40000,6,6,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.666666667,10,0.6,0.7,0.692307692,0.5,33,30,1.1,40000,4,8,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,33,15,1.15,10000,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,1,2,23,30,1.3,10000,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,2,1,2,26,15,1.15,10000,3,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.5,1,0.5,2,0.5,2,30,30,1.3,10000,7,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,1,2,33,15,1.15,10000,3,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,2,1,2,36,30,1.3,10000,7,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,28,30,1.3,10000,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,2,1,2,32,15,1.15,10000,3,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,33,30,1.3,10000,3,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.666666667,2,0.666666667,2,0.666666667,2,32,30,1.225,20000,7,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.818181818,9,0.666666667,1,0.8,1,35,30,1.1,40000,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.909090909,10,0.833333333,1,0.909090909,2,37,30,1.1,40000,3,6,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,2,1,2,25,30,1.3,10000,3,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.6,6,0.2,1,0.5,1,38,60,1.2,40000,3,6,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,2,53,15,1.15,10000,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,2,1,2,34,15,1.15,10000,3,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,2,1,2,36,30,1.225,20000,3,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,2,1,2,33,30,1.225,20000,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,25,15,1.15,10000,7,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,1,2,34,30,1.3,10000,3,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,27,30,1.3,10000,6,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.666666667,2,0.666666667,2,0.666666667,2,35,30,1.3,10000,3,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.777777778,7,0.6,1,0.714285714,1,37,30,1.1,35000,3,6,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,16,1,1,1,2,32,60,1.1,50000,7,10,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.666666667,2,0.666666667,2,0.666666667,2,30,30,1.225,20000,3,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,9,1,1,1,2,38,30,1.15,30000,3,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,1,2,35,30,1.3,10000,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.833333333,15,0.823529412,1,0.833333333,2,37,15,1.025,20000,7,10,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.625,5,0.571428571,1,0.625,2,24,60,1.3,30000,3,6,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,9,1,1,1,2,28,30,1.15,30000,3,6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,12,1,1,1,1,24,60,1.1,50000,7,4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,9,1,1,1,2,29,60,1.2,40000,3,6,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,2,1,2,29,15,1.15,10000,3,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.833333333,5,0.833333333,2,0.833333333,2,30,30,1.15,30000,3,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.75,9,0.8,0.714285714,0.75,2,42,30,1.1,40000,3,6,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,9,1,1,1,2,24,60,1.3,30000,0,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,32,30,1.3,10000,5,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,2,0,2,43,15,1.15,10000,3,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.25,1,0.25,2,0.25,2,25,15,1.15,10000,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.6,3,0.6,2,0.6,2,31,30,1.3,10000,3,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.8,4,0.8,2,0.8,2,23,30,1.3,10000,6,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,2,1,2,31,15,1.15,10000,7,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4,1,2,1,2,32,30,1.225,20000,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.8,8,0.75,0.833333333,0.8,2,39,30,1.1,40000,3,6,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5,2,0.5,2,0.5,2,39,15,1.15,10000,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,2,0,2,33,30,1.3,10000,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,1,2,1,2,35,30,1.225,20000,3,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,14,1,1,1,2,29,30,1.1,30000,3,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.933333333,14,1,0.875,0.933333333,2,34,30,1.1,40000,6,9,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,34,30,1.3,10000,7,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.4,2,0.4,2,0.4,2,27,30,1.15,30000,3,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.888888889,8,0.857142857,1,0.875,1,31,30,1.1,40000,8,12,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,35,30,1.3,10000,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.75,3,0.75,2,0.75,2,38,30,1.3,10000,7,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.666666667,2,0.666666667,2,0.666666667,2,38,30,1.225,15000,3,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,15,1,1,1,1,42,30,1.1,40000,3,6,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,1,2,25,30,1.3,10000,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,2,1,2,31,15,1.15,10000,5,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4,1,2,1,2,33,30,1.225,20000,7,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,2,1,2,40,15,1.15,10000,3,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,2,1,2,40,30,1.225,20000,7,9,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.636363636,7,0.6,0.666666667,0.6,1,36,30,1.1,30000,3,6,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.555555556,5,0.555555556,2,0.555555556,2,30,15,1.1125,15000,3,6,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,11,1,1,1,2,30,30,1.15,30000,3,6,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.5,1,0.5,2,0.5,2,36,30,1.3,10000,5,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.5,1,0.5,2,0.5,2,30,30,1.3,10000,3,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.909090909,10,1,0.5,0.909090909,2,33,30,1.15,30000,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.555555556,5,0.555555556,2,0.555555556,2,36,30,1.225,20000,3,6,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,29,15,1.15,10000,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,9,1,1,1,1,24,60,1.2,40000,5,5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,6,1,2,1,2,31,60,1.3,30000,4,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.6,3,0.6,2,0.6,2,29,15,1.15,10000,3,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5,1,0.5,2,0.5,2,41,15,1.15,10000,3,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,31,15,1.15,10000,4,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,9,1,1,1,2,42,30,1.15,30000,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.5,3,0.5,2,0.5,2,29,30,1.225,20000,0,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,0,2,31,30,1.3,10000,8,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,0,2,23,15,1.15,10000,3,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,37,30,1.3,10000,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.75,3,0.75,2,0.75,2,28,15,1.15,10000,3,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,2,1,2,33,30,1.3,10000,3,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.5,1,0.5,2,0.5,2,29,30,1.3,10000,7,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,42,15,1.15,10000,3,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,2,1,2,35,30,1.3,10000,7,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.692307692,9,0.6,0.75,0.692307692,2,47,30,1.1,40000,3,6,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,2,1,2,29,15,1.15,10000,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,1,1,1,2,36,30,1.15,30000,7,8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.875,7,1,0.5,1,0,34,30,1.15,30000,5,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.333333333,1,0.333333333,2,0.333333333,2,29,30,1.3,10000,7,9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,0,2,29,30,1.3,10000,7,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,31,30,1.3,10000,3,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,2,1,2,33,30,1.225,20000,4,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25,1,0.25,2,0.25,2,35,15,1.15,10000,3,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,1,2,47,30,1.3,10000,4,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,2,1,2,25,30,1.3,10000,7,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,9,1,1,1,2,30,30,1.15,30000,6,5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.857142857,12,0.833333333,0.875,0.8,1,39,30,1.05,50000,3,6,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,1,2,1,2,29,60,1.3,30000,2,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.833333333,5,1,0,1,0,38,60,1.3,30000,3,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.666666667,6,0.8,0.5,0.75,0,35,30,1.1,40000,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.777777778,7,0.666666667,1,0.777777778,2,34,30,1.15,30000,4,7,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,1,2,27,30,1.3,10000,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,2,41,30,1.3,10000,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,1,2,1,2,40,30,1.225,20000,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,1,2,1,2,32,30,1.3,10000,7,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,2,1,2,27,15,1.15,10000,7,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,36,30,1.3,10000,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,45,15,1.15,10000,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.5,6,0.166666667,0.833333333,0.454545455,1,44,30,1.1,40000,6,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,2,1,2,39,30,1.225,20000,7,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,2,1,2,36,30,1.225,20000,3,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.8,4,0.8,2,0.8,2,30,60,1.3,30000,7,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,1,1,1,1,28,60,1.3,30000,7,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.666666667,2,0.666666667,2,0.666666667,2,28,15,1.1125,20000,7,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,37,15,1.15,10000,6,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,33,30,1.3,10000,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.333333333,1,0.333333333,2,0.333333333,2,37,30,1.225,20000,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,7,1,1,1,2,39,30,1.15,30000,7,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,0,2,35,30,1.3,10000,3,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,33,15,1.15,10000,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,0,2,29,15,1.1125,20000,3,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.9,9,1,0.8,0.9,2,40,30,1.1,40000,3,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,2,1,2,34,30,1.3,10000,4,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5,2,0.5,2,0.5,2,28,30,1.225,20000,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,2,0,2,34,15,1.15,10000,3,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,11,1,1,1,2,26,30,1.1,40000,3,6,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,30,15,1.15,10000,3,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.333333333,2,0.333333333,2,0.333333333,2,24,15,1.15,10000,3,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,2,1,2,31,30,1.3,10000,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,32,30,1.3,10000,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,42,30,1.3,10000,6,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,34,30,1.3,10000,3,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,2,0,2,31,30,1.3,10000,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.5,1,0.5,2,0.5,2,29,30,1.3,10000,7,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,50,30,1.3,10000,6,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.75,3,0.75,2,0.75,2,41,30,1.225,20000,3,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,1,1,1,2,37,30,1.15,30000,7,9,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,1,2,33,30,1.3,10000,3,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,2,35,30,1.3,10000,3,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.714285714,5,0.666666667,1,0.666666667,1,36,30,1.15,30000,3,6,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.833333333,10,0.857142857,0.8,0.8,1,31,30,1.15,20000,3,6,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.666666667,2,0.666666667,2,0.666666667,2,48,30,1.3,10000,7,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,0,2,34,30,1.3,10000,7,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.666666667,6,0.625,1,0.625,1,35,30,1.225,20000,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.7,7,0.625,1,0.7,2,36,30,1.15,30000,3,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,1,2,1,2,37,30,1.225,20000,3,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
